,Date_Time,Q (L/s),Interpolated_SSC
4341,2023-08-20 01:15:00,3.34,0.0
4342,2023-08-20 01:30:00,3.18,0.0
4343,2023-08-20 01:45:00,3.18,0.0
4344,2023-08-20 02:00:00,3.18,0.0
4345,2023-08-20 02:15:00,3.18,0.0
4346,2023-08-20 02:30:00,3.02,0.0
4347,2023-08-20 02:45:00,3.18,0.0
4348,2023-08-20 03:00:00,3.34,0.0
4349,2023-08-20 03:15:00,3.41,0.0
4350,2023-08-20 03:30:00,3.18,0.0
4351,2023-08-20 03:45:00,3.34,0.0
4352,2023-08-20 04:00:00,3.18,0.0
4353,2023-08-20 04:15:00,3.18,0.0
4354,2023-08-20 04:30:00,3.59,0.0
4355,2023-08-20 04:45:00,3.68,0.0
4356,2023-08-20 05:00:00,3.59,0.0
4357,2023-08-20 05:15:00,3.18,0.0
4358,2023-08-20 05:30:00,3.34,0.0
4359,2023-08-20 05:45:00,3.59,0.0
4360,2023-08-20 06:00:00,3.34,0.0
4361,2023-08-20 06:15:00,3.34,0.0
4362,2023-08-20 06:30:00,3.18,0.0
4363,2023-08-20 06:45:00,3.34,0.0
4364,2023-08-20 07:00:00,3.59,0.0
4365,2023-08-20 07:15:00,3.34,0.0
4366,2023-08-20 07:30:00,3.43,0.0
4367,2023-08-20 07:45:00,3.18,0.0
4368,2023-08-20 08:00:00,3.59,0.0
4369,2023-08-20 08:15:00,3.5,0.0
4370,2023-08-20 08:30:00,3.59,0.0
4371,2023-08-20 08:45:00,3.18,0.0
4372,2023-08-20 09:00:00,3.18,0.0
4373,2023-08-20 09:15:00,3.34,0.0
4374,2023-08-20 09:30:00,3.59,0.0
4375,2023-08-20 09:45:00,3.26,0.0
4376,2023-08-20 10:00:00,3.26,0.0
4377,2023-08-20 10:15:00,3.5,0.0
4378,2023-08-20 10:30:00,3.26,0.0
4379,2023-08-20 10:45:00,2.88,0.0
4380,2023-08-20 11:00:00,3.1,0.0
4381,2023-08-20 11:15:00,2.88,0.0
4382,2023-08-20 11:30:00,2.73,0.0
4383,2023-08-20 11:45:00,2.73,0.0
4384,2023-08-20 12:00:00,3.1,0.0
4385,2023-08-20 12:15:00,2.73,0.0
4386,2023-08-20 12:30:00,2.73,0.0
4387,2023-08-20 12:45:00,2.73,0.0
4388,2023-08-20 13:00:00,2.41,0.0
4389,2023-08-20 13:15:00,2.34,0.0
4390,2023-08-20 13:30:00,2.54,0.0
4391,2023-08-20 13:45:00,2.41,0.0
4392,2023-08-20 14:00:00,2.41,0.0
4393,2023-08-20 14:15:00,2.41,0.0
4394,2023-08-20 14:30:00,2.94,0.0
4395,2023-08-20 14:45:00,2.54,0.0
4396,2023-08-20 15:00:00,2.22,0.0
4397,2023-08-20 15:15:00,2.8,0.0
4398,2023-08-20 15:30:00,2.41,0.0
4399,2023-08-20 15:45:00,2.41,0.901
4400,2023-08-20 16:00:00,2.41,0.79
4401,2023-08-20 16:15:00,2.41,0.845
4402,2023-08-20 16:30:00,2.41,0.929
4403,2023-08-20 16:45:00,2.59,0.929
4404,2023-08-20 17:00:00,2.41,0.845
4405,2023-08-20 17:15:00,2.41,0.734
4406,2023-08-20 17:30:00,2.59,0.566
4407,2023-08-20 17:45:00,2.59,0.427
4408,2023-08-20 18:00:00,2.59,0.343
4409,2023-08-20 18:15:00,2.59,0.594
4410,2023-08-20 18:30:00,2.73,0.594
4411,2023-08-20 18:45:00,2.73,0.539
4412,2023-08-20 19:00:00,2.41,0.232
4413,2023-08-20 19:15:00,2.73,0.26
4414,2023-08-20 19:30:00,2.54,0.873
4415,2023-08-20 19:45:00,2.73,0.0
4416,2023-08-20 20:00:00,2.41,0.0
4417,2023-08-20 20:15:00,2.95,4.777
4418,2023-08-20 20:30:00,2.73,2.992
4419,2023-08-20 20:45:00,2.59,2.825
4420,2023-08-20 21:00:00,2.73,2.658
4421,2023-08-20 21:15:00,2.73,2.295
4422,2023-08-20 21:30:00,2.73,2.016
4423,2023-08-20 21:45:00,2.73,2.072
4424,2023-08-20 22:00:00,2.94,1.849
4425,2023-08-20 22:15:00,2.94,1.738
4426,2023-08-20 22:30:00,2.94,1.487
4427,2023-08-20 22:45:00,2.94,1.459
4428,2023-08-20 23:00:00,2.73,1.514
4429,2023-08-20 23:15:00,2.73,1.347
4430,2023-08-20 23:30:00,2.88,1.291
4431,2023-08-20 23:45:00,2.73,1.236
4432,2023-08-21 00:00:00,3.18,1.18
4433,2023-08-21 00:15:00,2.95,1.013
4434,2023-08-21 00:30:00,3.1,0.957
4435,2023-08-21 00:45:00,2.73,0.817
4436,2023-08-21 01:00:00,3.18,0.817
4437,2023-08-21 01:15:00,3.34,0.734
4438,2023-08-21 01:30:00,3.59,1.264
4439,2023-08-21 01:45:00,3.1,0.79
4440,2023-08-21 02:00:00,2.95,2.658
4441,2023-08-21 02:15:00,2.95,0.873
4442,2023-08-21 02:30:00,3.1,0.594
4443,2023-08-21 02:45:00,2.95,0.427
4444,2023-08-21 03:00:00,3.18,0.288
4445,2023-08-21 03:15:00,3.18,0.176
4446,2023-08-21 03:30:00,3.18,0.148
4447,2023-08-21 03:45:00,2.95,0.12
4448,2023-08-21 04:00:00,3.34,0.0
4449,2023-08-21 04:15:00,3.18,0.0
4450,2023-08-21 04:30:00,3.18,0.0
4451,2023-08-21 04:45:00,2.95,0.0
4452,2023-08-21 05:00:00,2.95,0.0
4453,2023-08-21 05:15:00,2.95,0.0
4454,2023-08-21 05:30:00,2.95,0.0
4455,2023-08-21 05:45:00,3.1,0.0
4456,2023-08-21 06:00:00,3.34,0.0
4457,2023-08-21 06:15:00,2.95,0.0
4458,2023-08-21 06:30:00,3.34,0.0
4459,2023-08-21 06:45:00,3.18,0.0
4460,2023-08-21 07:00:00,3.1,0.0
4461,2023-08-21 07:15:00,3.1,0.0
4462,2023-08-21 07:30:00,3.1,0.0
4463,2023-08-21 07:45:00,3.1,0.0
4464,2023-08-21 08:00:00,3.1,0.0
4465,2023-08-21 08:15:00,3.34,0.0
4466,2023-08-21 08:30:00,3.1,0.0
4467,2023-08-21 08:45:00,3.1,0.0
4468,2023-08-21 09:00:00,3.34,0.0
4469,2023-08-21 09:15:00,2.73,0.0
4470,2023-08-21 09:30:00,2.88,0.0
4471,2023-08-21 09:45:00,3.26,0.0
4472,2023-08-21 10:00:00,3.1,0.0
4473,2023-08-21 10:15:00,2.88,0.0
4474,2023-08-21 10:30:00,2.66,0.0
4475,2023-08-21 10:45:00,3.02,0.0
4476,2023-08-21 11:00:00,2.88,0.0
4477,2023-08-21 11:15:00,2.73,0.0
4478,2023-08-21 11:30:00,2.88,0.0
4479,2023-08-21 11:45:00,2.47,0.0
4480,2023-08-21 12:00:00,2.54,0.0
4481,2023-08-21 12:15:00,2.73,0.0
4482,2023-08-21 12:30:00,2.47,0.0
4483,2023-08-21 12:45:00,2.54,0.0
4484,2023-08-21 13:00:00,2.73,0.0
4485,2023-08-21 13:15:00,2.66,0.0
4486,2023-08-21 13:30:00,2.73,0.0
4487,2023-08-21 13:45:00,2.17,0.0
4488,2023-08-21 14:00:00,2.41,0.0
4489,2023-08-21 14:15:00,2.73,0.0
4490,2023-08-21 14:30:00,2.54,0.0
4491,2023-08-21 14:45:00,2.54,0.0
4492,2023-08-21 15:00:00,2.73,0.0
4493,2023-08-21 15:15:00,2.41,0.0
4494,2023-08-21 15:30:00,2.54,0.0
4495,2023-08-21 15:45:00,2.73,0.0
4496,2023-08-21 16:00:00,2.8,0.0
4497,2023-08-21 16:15:00,2.41,0.0
4498,2023-08-21 16:30:00,2.41,0.0
4499,2023-08-21 16:45:00,2.54,0.0
4500,2023-08-21 17:00:00,2.41,0.0
4501,2023-08-21 17:15:00,2.17,0.0
4502,2023-08-21 17:30:00,2.54,0.0
4503,2023-08-21 17:45:00,2.34,0.0
4504,2023-08-21 18:00:00,2.41,0.0
4505,2023-08-21 18:15:00,2.73,0.0
4506,2023-08-21 18:30:00,2.34,0.0
4507,2023-08-21 18:45:00,2.54,0.0
4508,2023-08-21 19:00:00,2.73,0.0
4509,2023-08-21 19:15:00,2.59,0.0
4510,2023-08-21 19:30:00,2.59,0.0
4511,2023-08-21 19:45:00,2.54,0.0
4512,2023-08-21 20:00:00,2.41,0.148
4513,2023-08-21 20:15:00,2.73,0.316
4514,2023-08-21 20:30:00,2.73,0.511
4515,2023-08-21 20:45:00,2.54,0.539
4516,2023-08-21 21:00:00,2.54,0.539
4517,2023-08-21 21:15:00,2.59,0.539
4518,2023-08-21 21:30:00,2.54,0.678
4519,2023-08-21 21:45:00,2.34,0.511
4520,2023-08-21 22:00:00,2.73,0.455
4521,2023-08-21 22:15:00,2.54,0.511
4522,2023-08-21 22:30:00,2.95,0.566
4523,2023-08-21 22:45:00,2.73,0.539
4524,2023-08-21 23:00:00,2.59,0.483
4525,2023-08-21 23:15:00,2.54,0.399
4526,2023-08-21 23:30:00,2.95,0.427
4527,2023-08-21 23:45:00,2.95,0.343
4528,2023-08-22 00:00:00,3.1,0.399
4529,2023-08-22 00:15:00,2.73,0.316
4530,2023-08-22 00:30:00,3.1,0.316
4531,2023-08-22 00:45:00,2.73,0.371
4532,2023-08-22 01:00:00,2.88,0.316
4533,2023-08-22 01:15:00,2.73,0.26
4534,2023-08-22 01:30:00,2.73,0.204
4535,2023-08-22 01:45:00,2.73,0.037
4536,2023-08-22 02:00:00,2.88,0.148
4537,2023-08-22 02:15:00,2.95,0.037
4538,2023-08-22 02:30:00,2.88,0.065
4539,2023-08-22 02:45:00,2.73,0.009
4540,2023-08-22 03:00:00,2.73,0.009
4541,2023-08-22 03:15:00,2.88,0.0
4542,2023-08-22 03:30:00,3.1,0.0
4543,2023-08-22 03:45:00,3.1,0.0
4544,2023-08-22 04:00:00,3.1,0.0
4545,2023-08-22 04:15:00,2.95,0.0
4546,2023-08-22 04:30:00,2.88,0.0
4547,2023-08-22 04:45:00,2.95,0.0
4548,2023-08-22 05:00:00,3.1,0.0
4549,2023-08-22 05:15:00,2.73,0.0
4550,2023-08-22 05:30:00,2.95,0.0
4551,2023-08-22 05:45:00,3.1,0.0
4552,2023-08-22 06:00:00,3.1,0.0
4553,2023-08-22 06:15:00,2.88,0.0
4554,2023-08-22 06:30:00,2.88,0.0
4555,2023-08-22 06:45:00,3.1,0.0
4556,2023-08-22 07:00:00,2.95,0.0
4557,2023-08-22 07:15:00,2.73,0.0
4558,2023-08-22 07:30:00,2.95,0.0
4559,2023-08-22 07:45:00,2.95,0.0
4560,2023-08-22 08:00:00,2.73,0.0
4561,2023-08-22 08:15:00,2.88,0.0
4562,2023-08-22 08:30:00,2.88,0.0
4563,2023-08-22 08:45:00,2.88,0.0
4564,2023-08-22 09:00:00,2.73,0.0
4565,2023-08-22 09:15:00,2.88,0.0
4566,2023-08-22 09:30:00,2.88,0.0
4567,2023-08-22 09:45:00,2.88,0.0
4568,2023-08-22 10:00:00,2.66,0.0
4569,2023-08-22 10:15:00,2.95,0.0
4570,2023-08-22 10:30:00,2.88,0.0
4571,2023-08-22 10:45:00,2.88,0.0
4572,2023-08-22 11:00:00,2.88,0.0
4573,2023-08-22 11:15:00,2.66,0.0
4574,2023-08-22 11:30:00,2.73,0.0
4575,2023-08-22 11:45:00,2.22,0.0
4576,2023-08-22 12:00:00,2.06,0.0
4577,2023-08-22 12:15:00,2.34,0.0
4578,2023-08-22 12:30:00,2.34,0.0
4579,2023-08-22 12:45:00,2.73,0.0
4580,2023-08-22 13:00:00,2.59,0.0
4581,2023-08-22 13:15:00,2.41,0.0
4582,2023-08-22 13:30:00,2.54,0.0
4583,2023-08-22 13:45:00,2.11,0.0
4584,2023-08-22 14:00:00,2.59,0.0
4585,2023-08-22 14:15:00,2.22,0.0
4586,2023-08-22 14:30:00,2.41,0.0
4587,2023-08-22 14:45:00,2.22,0.0
4588,2023-08-22 15:00:00,2.41,0.0
4589,2023-08-22 15:15:00,2.41,0.0
4590,2023-08-22 15:30:00,2.47,0.0
4591,2023-08-22 15:45:00,2.11,0.0
4592,2023-08-22 16:00:00,2.11,0.0
4593,2023-08-22 16:15:00,2.22,0.0
4594,2023-08-22 16:30:00,2.41,0.0
4595,2023-08-22 16:45:00,2.47,0.0
4596,2023-08-22 17:00:00,2.47,0.0
4597,2023-08-22 17:15:00,2.06,0.0
4598,2023-08-22 17:30:00,2.59,0.0
4599,2023-08-22 17:45:00,2.22,0.0
4600,2023-08-22 18:00:00,2.28,0.0
4601,2023-08-22 18:15:00,2.11,0.0
4602,2023-08-22 18:30:00,2.41,0.0
4603,2023-08-22 18:45:00,2.73,0.0
4604,2023-08-22 19:00:00,2.47,0.0
4605,2023-08-22 19:15:00,2.59,0.0
4606,2023-08-22 19:30:00,2.54,0.0
4607,2023-08-22 19:45:00,2.73,0.0
4608,2023-08-22 20:00:00,2.59,0.0
4609,2023-08-22 20:15:00,2.59,0.0
4610,2023-08-22 20:30:00,2.41,0.0
4611,2023-08-22 20:45:00,2.41,0.0
4612,2023-08-22 21:00:00,2.59,0.0
4613,2023-08-22 21:15:00,2.73,0.622
4614,2023-08-22 21:30:00,2.54,0.594
4615,2023-08-22 21:45:00,2.95,0.511
4616,2023-08-22 22:00:00,2.95,0.511
4617,2023-08-22 22:15:00,3.18,0.511
4618,2023-08-22 22:30:00,2.73,0.594
4619,2023-08-22 22:45:00,2.95,0.427
4620,2023-08-22 23:00:00,2.59,0.483
4621,2023-08-22 23:15:00,2.73,0.371
4622,2023-08-22 23:30:00,2.8,0.316
4623,2023-08-22 23:45:00,2.73,0.343
4624,2023-08-23 00:00:00,2.54,0.204
4625,2023-08-23 00:15:00,2.54,0.0
4626,2023-08-23 00:30:00,2.95,0.0
4627,2023-08-23 00:45:00,2.8,0.0
4628,2023-08-23 01:00:00,2.8,0.0
4629,2023-08-23 01:15:00,2.59,0.0
4630,2023-08-23 01:30:00,2.8,0.0
4631,2023-08-23 01:45:00,2.73,0.0
4632,2023-08-23 02:00:00,2.73,0.0
4633,2023-08-23 02:15:00,2.8,0.0
4634,2023-08-23 02:30:00,2.8,0.0
4635,2023-08-23 02:45:00,2.95,0.0
4636,2023-08-23 03:00:00,2.73,0.0
4637,2023-08-23 03:15:00,2.8,0.0
4638,2023-08-23 03:30:00,2.95,0.0
4639,2023-08-23 03:45:00,2.95,0.0
4640,2023-08-23 04:00:00,2.73,0.0
4641,2023-08-23 04:15:00,2.73,0.0
4642,2023-08-23 04:30:00,2.59,0.0
4643,2023-08-23 04:45:00,2.73,0.0
4644,2023-08-23 05:00:00,2.95,0.0
4645,2023-08-23 05:15:00,2.73,0.0
4646,2023-08-23 05:30:00,2.73,0.0
4647,2023-08-23 05:45:00,2.73,0.0
4648,2023-08-23 06:00:00,2.73,0.0
4649,2023-08-23 06:15:00,2.95,0.0
4650,2023-08-23 06:30:00,2.95,0.0
4651,2023-08-23 06:45:00,2.95,0.0
4652,2023-08-23 07:00:00,2.95,0.0
4653,2023-08-23 07:15:00,2.73,0.0
4654,2023-08-23 07:30:00,2.73,0.0
4655,2023-08-23 07:45:00,2.95,0.0
4656,2023-08-23 08:00:00,2.95,0.0
4657,2023-08-23 08:15:00,2.59,0.0
4658,2023-08-23 08:30:00,2.73,0.0
4659,2023-08-23 08:45:00,2.95,0.0
4660,2023-08-23 09:00:00,2.95,0.0
4661,2023-08-23 09:15:00,2.95,0.0
4662,2023-08-23 09:30:00,2.95,0.0
4663,2023-08-23 09:45:00,2.95,0.0
4664,2023-08-23 10:00:00,2.73,0.0
4665,2023-08-23 10:15:00,2.88,0.0
4666,2023-08-23 10:30:00,2.73,0.0
4667,2023-08-23 10:45:00,2.73,0.0
4668,2023-08-23 11:00:00,2.95,0.0
4669,2023-08-23 11:15:00,2.73,0.0
4670,2023-08-23 11:30:00,3.18,0.0
4671,2023-08-23 11:45:00,2.54,0.0
4672,2023-08-23 12:00:00,2.94,0.0
4673,2023-08-23 12:15:00,2.8,0.0
4674,2023-08-23 12:30:00,2.8,0.0
4675,2023-08-23 12:45:00,2.41,0.0
4676,2023-08-23 13:00:00,2.95,0.0
4677,2023-08-23 13:15:00,2.95,0.0
4678,2023-08-23 13:30:00,2.94,0.0
4679,2023-08-23 13:45:00,2.8,0.0
4680,2023-08-23 14:00:00,3.34,0.0
4681,2023-08-23 14:15:00,2.59,0.0
4682,2023-08-23 14:30:00,3.1,0.0
4683,2023-08-23 14:45:00,2.59,0.0
4684,2023-08-23 15:00:00,2.73,0.0
4685,2023-08-23 15:15:00,2.8,0.0
4686,2023-08-23 15:30:00,3.18,0.0
4687,2023-08-23 15:45:00,2.59,0.0
4688,2023-08-23 16:00:00,2.73,0.0
4689,2023-08-23 16:15:00,2.8,0.0
4690,2023-08-23 16:30:00,3.18,0.0
4691,2023-08-23 16:45:00,2.59,0.0
4692,2023-08-23 17:00:00,3.02,0.0
4693,2023-08-23 17:15:00,2.8,0.0
4694,2023-08-23 17:30:00,3.02,0.0
4695,2023-08-23 17:45:00,2.66,0.0
4696,2023-08-23 18:00:00,2.66,0.0
4697,2023-08-23 18:15:00,2.8,0.0
4698,2023-08-23 18:30:00,2.8,0.0
4699,2023-08-23 18:45:00,2.8,0.0
4700,2023-08-23 19:00:00,3.02,0.0
4701,2023-08-23 19:15:00,2.59,0.0
4702,2023-08-23 19:30:00,2.95,0.0
4703,2023-08-23 19:45:00,2.59,0.0
4704,2023-08-23 20:00:00,2.73,0.0
4705,2023-08-23 20:15:00,2.8,0.0
4706,2023-08-23 20:30:00,2.59,0.511
4707,2023-08-23 20:45:00,2.73,0.539
4708,2023-08-23 21:00:00,3.02,0.594
4709,2023-08-23 21:15:00,2.94,0.566
4710,2023-08-23 21:30:00,2.95,0.762
4711,2023-08-23 21:45:00,2.8,0.678
4712,2023-08-23 22:00:00,2.73,0.511
4713,2023-08-23 22:15:00,2.59,0.483
4714,2023-08-23 22:30:00,3.18,0.483
4715,2023-08-23 22:45:00,2.8,0.539
4716,2023-08-23 23:00:00,2.94,0.483
4717,2023-08-23 23:15:00,2.8,1.684
4718,2023-08-23 23:30:00,2.73,1.106
4719,2023-08-23 23:45:00,3.43,1.464
4720,2023-08-24 00:00:00,3.1,1.822
4721,2023-08-24 00:15:00,2.94,2.207
4722,2023-08-24 00:30:00,3.18,3.995
4723,2023-08-24 00:45:00,3.41,3.775
4724,2023-08-24 01:00:00,3.34,2.757
4725,2023-08-24 01:15:00,3.43,2.867
4726,2023-08-24 01:30:00,3.43,3.418
4727,2023-08-24 01:45:00,3.18,2.345
4728,2023-08-24 02:00:00,3.34,1.849
4729,2023-08-24 02:15:00,3.18,1.299
4730,2023-08-24 02:30:00,3.34,1.409
4731,2023-08-24 02:45:00,3.18,1.767
4732,2023-08-24 03:00:00,3.18,1.684
4733,2023-08-24 03:15:00,2.95,2.207
4734,2023-08-24 03:30:00,3.02,1.822
4735,2023-08-24 03:45:00,3.18,1.519
4736,2023-08-24 04:00:00,2.95,1.299
4737,2023-08-24 04:15:00,2.8,0.969
4738,2023-08-24 04:30:00,3.02,1.079
4739,2023-08-24 04:45:00,3.18,0.996
4740,2023-08-24 05:00:00,3.02,0.749
4741,2023-08-24 05:15:00,2.66,0.694
4742,2023-08-24 05:30:00,3.02,0.721
4743,2023-08-24 05:45:00,2.8,0.364
4744,2023-08-24 06:00:00,3.02,0.446
4745,2023-08-24 06:15:00,2.8,0.611
4746,2023-08-24 06:30:00,2.59,0.226
4747,2023-08-24 06:45:00,2.59,0.914
4748,2023-08-24 07:00:00,2.59,0.611
4749,2023-08-24 07:15:00,2.73,0.308
4750,2023-08-24 07:30:00,2.73,0.364
4751,2023-08-24 07:45:00,2.8,0.391
4752,2023-08-24 08:00:00,2.8,0.556
4753,2023-08-24 08:15:00,3.02,0.694
4754,2023-08-24 08:30:00,3.02,0.281
4755,2023-08-24 08:45:00,2.95,0.006
4756,2023-08-24 09:00:00,2.95,0.143
4757,2023-08-24 09:15:00,2.59,0.0
4758,2023-08-24 09:30:00,2.8,0.0
4759,2023-08-24 09:45:00,2.59,0.0
4760,2023-08-24 10:00:00,2.59,0.0
4761,2023-08-24 10:15:00,2.59,0.0
4762,2023-08-24 10:30:00,2.59,0.0
4763,2023-08-24 10:45:00,2.8,0.0
4764,2023-08-24 11:00:00,3.02,0.0
4765,2023-08-24 11:15:00,2.8,0.0
4766,2023-08-24 11:30:00,3.02,0.0
4767,2023-08-24 11:45:00,2.8,0.0
4768,2023-08-24 12:00:00,2.94,0.0
4769,2023-08-24 12:15:00,2.73,0.0
4770,2023-08-24 12:30:00,3.02,0.0
4771,2023-08-24 12:45:00,2.8,1.216
4772,2023-08-24 13:00:00,2.95,0.996
4773,2023-08-24 13:15:00,2.95,0.749
4774,2023-08-24 13:30:00,2.59,1.051
4775,2023-08-24 13:45:00,3.1,0.831
4776,2023-08-24 14:00:00,3.18,1.079
4777,2023-08-24 14:15:00,3.02,1.051
4778,2023-08-24 14:30:00,3.18,1.216
4779,2023-08-24 14:45:00,2.8,1.299
4780,2023-08-24 15:00:00,3.43,0.584
4781,2023-08-24 15:15:00,3.02,1.024
4782,2023-08-24 15:30:00,2.94,1.271
4783,2023-08-24 15:45:00,2.94,0.996
4784,2023-08-24 16:00:00,2.8,1.244
4785,2023-08-24 16:15:00,3.02,0.831
4786,2023-08-24 16:30:00,2.66,1.629
4787,2023-08-24 16:45:00,2.66,0.996
4788,2023-08-24 17:00:00,2.8,1.079
4789,2023-08-24 17:15:00,3.02,0.996
4790,2023-08-24 17:30:00,2.8,0.776
4791,2023-08-24 17:45:00,3.02,0.529
4792,2023-08-24 18:00:00,2.8,1.299
4793,2023-08-24 18:15:00,2.66,0.859
4794,2023-08-24 18:30:00,2.8,0.694
4795,2023-08-24 18:45:00,3.02,0.996
4796,2023-08-24 19:00:00,2.8,0.501
4797,2023-08-24 19:15:00,2.94,0.859
4798,2023-08-24 19:30:00,2.59,0.694
4799,2023-08-24 19:45:00,2.66,1.024
4800,2023-08-24 20:00:00,2.66,1.051
4801,2023-08-24 20:15:00,2.8,1.602
4802,2023-08-24 20:30:00,2.59,1.382
4803,2023-08-24 20:45:00,2.8,1.216
4804,2023-08-24 21:00:00,2.59,1.244
4805,2023-08-24 21:15:00,2.59,1.354
4806,2023-08-24 21:30:00,2.8,1.299
4807,2023-08-24 21:45:00,2.73,1.024
4808,2023-08-24 22:00:00,2.73,1.987
4809,2023-08-24 22:15:00,2.95,1.464
4810,2023-08-24 22:30:00,2.8,1.739
4811,2023-08-24 22:45:00,2.8,1.271
4812,2023-08-24 23:00:00,2.59,1.519
4813,2023-08-24 23:15:00,2.95,1.189
4814,2023-08-24 23:30:00,2.95,1.492
4815,2023-08-24 23:45:00,2.73,1.437
4816,2023-08-25 00:00:00,2.95,1.216
4817,2023-08-25 00:15:00,2.95,1.327
4818,2023-08-25 00:30:00,2.95,1.271
4819,2023-08-25 00:45:00,2.95,1.244
4820,2023-08-25 01:00:00,2.73,1.657
4821,2023-08-25 01:15:00,2.8,1.354
4822,2023-08-25 01:30:00,2.8,1.382
4823,2023-08-25 01:45:00,2.8,0.749
4824,2023-08-25 02:00:00,2.8,1.079
4825,2023-08-25 02:15:00,2.8,0.969
4826,2023-08-25 02:30:00,2.95,0.804
4827,2023-08-25 02:45:00,2.73,1.299
4828,2023-08-25 03:00:00,2.8,0.776
4829,2023-08-25 03:15:00,2.95,0.721
4830,2023-08-25 03:30:00,2.73,1.244
4831,2023-08-25 03:45:00,2.73,0.611
4832,2023-08-25 04:00:00,2.73,0.446
4833,2023-08-25 04:15:00,2.8,0.749
4834,2023-08-25 04:30:00,3.02,0.804
4835,2023-08-25 04:45:00,2.8,0.419
4836,2023-08-25 05:00:00,2.95,0.198
4837,2023-08-25 05:15:00,3.02,0.0
4838,2023-08-25 05:30:00,2.95,0.0
4839,2023-08-25 05:45:00,2.95,0.0
4840,2023-08-25 06:00:00,2.95,0.0
4841,2023-08-25 06:15:00,2.8,0.0
4842,2023-08-25 06:30:00,3.18,0.0
4843,2023-08-25 06:45:00,3.02,0.0
4844,2023-08-25 07:00:00,2.94,0.0
4845,2023-08-25 07:15:00,2.8,0.0
4846,2023-08-25 07:30:00,2.73,0.0
4847,2023-08-25 07:45:00,2.8,0.0
4848,2023-08-25 08:00:00,2.95,0.0
4849,2023-08-25 08:15:00,2.8,0.0
4850,2023-08-25 08:30:00,2.95,0.0
4851,2023-08-25 08:45:00,2.73,0.0
4852,2023-08-25 09:00:00,2.95,0.0
4853,2023-08-25 09:15:00,2.95,0.0
4854,2023-08-25 09:30:00,2.73,0.0
4855,2023-08-25 09:45:00,2.8,0.0
4856,2023-08-25 10:00:00,3.1,0.0
4857,2023-08-25 10:15:00,2.95,0.0
4858,2023-08-25 10:30:00,2.73,0.0
4859,2023-08-25 10:45:00,2.59,0.0
4860,2023-08-25 11:00:00,2.59,0.0
4861,2023-08-25 11:15:00,2.8,0.0
4862,2023-08-25 11:30:00,2.59,0.0
4863,2023-08-25 11:45:00,2.59,0.0
4864,2023-08-25 12:00:00,2.59,0.529
4865,2023-08-25 12:15:00,2.73,0.474
4866,2023-08-25 12:30:00,2.59,0.556
4867,2023-08-25 12:45:00,2.47,0.749
4868,2023-08-25 13:00:00,2.41,0.804
4869,2023-08-25 13:15:00,2.59,0.501
4870,2023-08-25 13:30:00,2.28,1.079
4871,2023-08-25 13:45:00,2.59,0.859
4872,2023-08-25 14:00:00,2.8,0.639
4873,2023-08-25 14:15:00,2.59,1.189
4874,2023-08-25 14:30:00,2.28,2.097
4875,2023-08-25 14:45:00,2.66,1.437
4876,2023-08-25 15:00:00,2.11,1.134
4877,2023-08-25 15:15:00,2.41,1.409
4878,2023-08-25 15:30:00,2.17,0.859
4879,2023-08-25 15:45:00,2.28,1.106
4880,2023-08-25 16:00:00,2.41,1.024
4881,2023-08-25 16:15:00,2.47,0.501
4882,2023-08-25 16:30:00,2.41,1.519
4883,2023-08-25 16:45:00,2.73,5.536
4884,2023-08-25 17:00:00,2.59,3.005
4885,2023-08-25 17:15:00,2.59,2.592
4886,2023-08-25 17:30:00,2.73,1.987
4887,2023-08-25 17:45:00,2.8,2.234
4888,2023-08-25 18:00:00,2.41,1.877
4889,2023-08-25 18:15:00,2.47,2.124
4890,2023-08-25 18:30:00,2.59,1.299
4891,2023-08-25 18:45:00,2.59,1.464
4892,2023-08-25 19:00:00,3.18,1.959
4893,2023-08-25 19:15:00,2.95,2.977
4894,2023-08-25 19:30:00,3.18,4.298
4895,2023-08-25 19:45:00,2.95,4.215
4896,2023-08-25 20:00:00,2.95,3.473
4897,2023-08-25 20:15:00,3.02,3.005
4898,2023-08-25 20:30:00,3.18,5.976
4899,2023-08-25 20:45:00,3.86,8.948
4900,2023-08-25 21:00:00,3.86,7.517
4901,2023-08-25 21:15:00,3.59,6.747
4902,2023-08-25 21:30:00,3.41,4.738
4903,2023-08-25 21:45:00,3.18,4.738
4904,2023-08-25 22:00:00,3.18,4.188
4905,2023-08-25 22:15:00,3.86,4.711
4906,2023-08-25 22:30:00,3.68,3.638
4907,2023-08-25 22:45:00,3.59,4.243
4908,2023-08-25 23:00:00,3.34,5.151
4909,2023-08-25 23:15:00,3.43,5.261
4910,2023-08-25 23:30:00,3.43,4.601
4911,2023-08-25 23:45:00,3.59,3.885
4912,2023-08-26 00:00:00,3.59,3.39
4913,2023-08-26 00:15:00,3.43,3.748
4914,2023-08-26 00:30:00,3.34,2.867
4915,2023-08-26 00:45:00,3.41,2.757
4916,2023-08-26 01:00:00,3.59,2.592
4917,2023-08-26 01:15:00,3.18,2.537
4918,2023-08-26 01:30:00,3.18,2.262
4919,2023-08-26 01:45:00,3.41,1.904
4920,2023-08-26 02:00:00,3.02,2.317
4921,2023-08-26 02:15:00,3.18,1.684
4922,2023-08-26 02:30:00,3.18,1.574
